project_id,name,coingecko-id,description,token_image_url,ticker,website_url,webapp_url,contract_url,coingecko_url,llama_url,rekt_url,dune_url,whitepaper_url,github_url,docs_url,twitter_url,discord_url,telegram_url,medium_url,video_url,chain1,chain2
245,Sushi,sushi,"Sushi is a decentralized exchange protocol. While originally launching as a Uniswap fork, the project's community has since developed a wide range of features that make use of decentralized liquidity pools. The Kasi suite of the protocol allows people to lend and borrow tokens as well as to trade with leverage in a decentralized way, for example. The protocols native token, SUSHI, can be staked in order to claim a part of the protocol's fees.",https://assets.coingecko.com/coins/images/12271/thumb/512x512_Logo_no_chop.png?1606986688,SUSHI,https://www.sushi.com/,https://app.sushi.com/swap,https://dev.sushi.com/sushiswap/contracts,https://www.coingecko.com/en/coins/sushi,https://defillama.com/protocol/sushiswap,,,,https://github.com/sushiswap,https://dev.sushi.com/,https://twitter.com/sushiswap,https://discord.com/invite/CD2YdZzb7Z,,https://medium.com/sushiswap-org,,,
246,SushiSwag,,SushiSwag is a community-driven merchandise program for the DeFi platform sushi.com,,,https://sushiswag.com/,,,,,,,,,,https://twitter.com/sushinft,,,,,,
247,SWC Registry,,Smart Contract Weakness Classification and Test Cases,,,https://swcregistry.io/,,,,,,,,https://github.com/SmartContractSecurity/SWC-registry,,,,,,,,
248,Swerve,swerve-dao,"Swerve Finance is described as a fork of Curve, owned 100% by the community. It is claimed that there's no fake-out deployment, no questionable pre-mining, no founder controlling majority of the governance vote, no suspect team proposals, no 30% allocation to 'shareholders', no team allocation, no decades long distribution. It's a simple 33,000,000 supply owned entirely by holders, the community of liquidity providers and users.",https://assets.coingecko.com/coins/images/12361/small/swerve.png?1599278316,SWRV,,,,https://www.coingecko.com/en/coins/swerve,https://defillama.com/protocol/swerve,,,,https://github.com/SwerveFinance,,https://twitter.com/swervefinance,https://discord.com/invite/vkhw8Av,https://t.me/swervefi,,,,
249,synapse protocol,synapse-2,"Synapse is a trust-less cross-chain AMM & bridge. Bridge assets across chains, swap assets, earn yield & more",https://assets.coingecko.com/coins/images/18024/small/syn.png?1635002049,SYN,https://synapseprotocol.com/,,,https://www.coingecko.com/en/coins/synapse,,,,,https://github.com/synapsecns,https://docs.synapseprotocol.com/,https://twitter.com/SynapseProtocol,https://discord.com/invite/synapseprotocol,https://t.me/synapseprotocol,,,,
250,Synthetix,havven,"Synthetix is the backbone for derivatives trading in DeFi, allowing anyone, anywhere to gain on-chain exposure to a vast range of assets.",https://assets.coingecko.com/coins/images/3406/small/SNX.png?1598631139,SNX,https://www.synthetix.io/,https://kwenta.io/,https://etherscan.io/token/0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,https://www.coingecko.com/en/coins/synthetix-network-token,https://defillama.com/protocol/synthetix,,,https://docs.synthetix.io/litepaper,https://github.com/Synthetixio,https://docs.synthetix.io/,https://twitter.com/synthetix_io,https://discord.com/invite/AEdUHzt,https://t.me/havven_news,,,,
251,Tenderly,,"Comprehensive Ethereum developer platform for real-time monitoring, alerting, debugging, and simulating Smart Contracts",,,https://dashboard.tenderly.co/explorer,,,,,,,,,,https://twitter.com/TenderlyApp,,,,,,
252,The Block,,"The Block is your reliable source for the latest news and research on digital assets, such as Bitcoin and Ethereum.",,,https://www.theblockcrypto.com/,,,,,,,,,,,,,,,,
253,The Blockchain Debate,,"Whether you’re a builder or investor, whether you consider yourself blockchain-savvy or blockchain-curious, if you want to hear all arguments before predicting the future of blockchain, The Blockchain Debate is the podcast is for you. Follow their twitter at @blockdebate. Host: Richard Yan (@gentso09). See you soon! Consensus optional, proof of thought required.",,,https://podcasts.apple.com/us/podcast/the-blockchain-debate-podcast/id1493609456,,,,,,,,,,https://twitter.com/blockdebate,,,,,,
254,The Daily Ape,,"The Daily Ape is your resource for all things degen. This free, resource-driven Telegram group aggregates the top tweets, stories and developments from established and rising projects and shares them in a daily update to stay informed on the latest progressions in DeFi and beyond.",,,https://thedailyape.notion.site/thedailyape/Directory-c96c0b6727c0433a962e897ef43efb7e,,,,,,,,,,https://twitter.com/Darrenlautf,,https://t.me/thedailyape,,,,
255,The Daily Gwei,,The Daily Gwei is a daily newsletter created by influencer Anthony Sassano about the Ethereum ecosystem.,,,https://thedailygwei.substack.com/,,,,,,,,,,https://twitter.com/thedailygwei,,,,,,
256,ThetaNuts,,ThetaNuts protocol helps participants gain sustainable yield through crypto structured products,,,https://thetanuts.finance/,https://thetanuts.finance/vaults,,,,,,,https://github.com/Theta-Nuts,https://thetanuts.gitbook.io/thetanuts/,https://twitter.com/thetanuts,https://discord.com/invite/XnSYqutaB3,,https://thetanuts.medium.com/,,,
257,Thousand Ether Homepage,,"1,000,000 pixels · 0.001 ETH per pixel · Own a piece of blockchain history!",,,https://thousandetherhomepage.com/,,,,,,,,https://github.com/thousandetherhomepage,,https://twitter.com/ketherhomepage,https://discord.com/invite/PXVRw37bQ7,,,,,
258,Today in Defi,,News and analysis to frontrun the herd,,,https://todayindefi.substack.com/,,,,,,,,,,https://twitter.com/TodayinDeFi,,,,,,
259,Tokemak,tokemak,"Tokemak is a decentralized liquidity providing/market making protocol designed to create efficient, sustainable liquidity across DeFi. Tokemak's native token, TOKE, serves as tokenized liquidity, enabling stakers to direct the protocol's TVL as liquidity across DeFi markets.",https://assets.coingecko.com/coins/images/17495/small/tokemak-avatar-200px-black.png?1628131614,TOKE,https://www.tokemak.xyz/,,,https://www.coingecko.com/en/coins/tokemak,https://defillama.com/protocol/tokemak,,,,,https://docs.tokemak.xyz/,https://twitter.com/tokenreactor,https://discord.com/invite/Z5f92tfzh4,,https://medium.com/tokemak,,,
260,token allowance checker,,"shows all approvals for your ERC20-compliant tokens, and the option to change the approved amount - or completely zero it.",,,tac.dappstar.io,,,,,,,,,,,,,,,,
261,token approvals checker,,Review and revoke your token approvals for any dApp,,,https://etherscan.io/tokenapprovalchecker,,,,,,,,,,,,,,,,
262,Token daily,,Token daily is a journalistic platform that keeps its audience up to date with the lastest events happening in the cryptocurrency space.,,,https://www.tokendaily.co/,,,,,,,,,,https://twitter.com/tokendaily,,,,,,
263,Token Flow,,Contextualized analytics for the DeFi liquidity ecosystem,,,https://tokenflow.live/,,,,,,,,https://github.com/TokenFlowInsights,,https://twitter.com/InsightsFlow,https://discord.com/invite/R29DPbk3ec,,,,,
264,Token terminal,,Token Terminal is a platform that aggregates financial data on the leading blockchains and decentralized applications (dapps). Their aim is to provide access to standardized metrics that enable users to easily quantify and compare the performance of different blockchains and decentralized applications.,,,https://www.tokenterminal.com/,,,,,,,,,,https://twitter.com/tokenterminal,,,,,,
265,Tokensets,,"Set Protocol is an Ethereum-native DeFi primitive that leverages existing Open Finance protocols to allow for the bundling of crypto-assets into fully collateralised baskets, which are represented as ERC20 tokens on the Ethereum blockchain. These Set tokens act as structured products that represent the manager's strategy, which others can replicate by simply holding the Set.",https://www.tokensets.com/static/media/set-and-tokensets-logo.872a2884.svg,,https://www.tokensets.com/,https://www.tokensets.com/explore,,,,,,,,https://docs.tokensets.com/,https://twitter.com/SetProtocol,https://discord.com/invite/x3PGVfP,,https://medium.com/set-protocol,,,
266,Tornado Cash,tornado-cash,Tornado Cash is a fully decentralized protocol for private transactions on Ethereum.,https://assets.coingecko.com/coins/images/13496/small/ZINt8NSB_400x400.jpg?1609193407,TORN,https://tornado.cash/,https://tornadocash.eth.link/,https://etherscan.io/token/0x77777feddddffc19ff86db637967013e6c6a116c,https://www.coingecko.com/en/coins/tornado-cash,https://defillama.com/protocol/tornado-cash,,https://dune.xyz/poma/tornado-cash_1,,https://github.com/tornadocash,,https://twitter.com/TornadoCash,https://discord.com/invite/TFDrM8K42j,https://t.me/TornadoCashOfficial,https://tornado-cash.medium.com/,,,
267,trading riot,,Educational content about trading and market research,,,https://tradingriot.com/,,,,,,,,,,,,,,,,
268,TradingLite,,"Next-generation charting and volume analysis platform. Advanced heatmap visualization, live data, indicator scripting, support for all major crypto exchanges and more.",,,https://tradinglite.com/,,,,,,,,,https://www.tradinglite.com/learn,https://twitter.com/tradinglite,https://discord.com/invite/p4mDnkdEVx,,,,,
269,Trezor,,Hardware wallet is a special type of security device allowing users to store their cryptocurrency holdings. Trezor is the world’s first and most secure cryptocurrency hardware wallet. It enables you to make secure payments and manage cryptocurrencies without exposing any sensitive information to a potentially compromised computer.,,,https://trezor.io/,,,,,,,,,,https://twitter.com/Trezor,,,,,,
270,Truffle,,"The Truffle Suite gets developers from idea to dapp as comfortably as possible. Truffle is a development environment, testing framework and asset pipeline for Ethereum, aiming to make life as an Ethereum developer easier. Ganache is a personal blockchain for Ethereum development you can use to deploy contracts, develop your applications, and run tests. It is available as both a desktop application as well as a command-line tool.",,,https://www.trufflesuite.com/,,,,,,,,https://github.com/trufflesuite,,https://twitter.com/trufflesuite,,,,,,
271,Trust wallet,,"Trust Wallet is a multi-functional wallet platform that lets users buy, store, collect NFTs as well as exchange assets between eachother. Over 160k supported coins.",https://assets.coingecko.com/coins/images/11085/small/Trust.png?1588062702,,https://trustwallet.com/,,,,,,,,https://github.com/trustwallet,,https://twitter.com/TrustWallet,,https://t.me/trust_announcements,,,,
272,Tx Street,,TxStreet is a live blockchain transaction and mempool visualizer. Each person represents a single transaction happening in real time. Each house represents a type of transaction. Each bus represents a future block.,,,https://txstreet.com/,,,,,,,,,,https://twitter.com/txstreetCom,https://discord.com/invite/pFeHv623D7,,,,,
273,ultra xbt glossary of terms,,,,,https://www.buzzsprout.com/1906049/9756754,,,,,,,,,,,,,,,,
274,UMA Protocol,uma,"UMA is an infrastructure that lets users deploy and trade synthetic assets on Ethereum with minimal use of an on-chain price feed. UMA has positioned itself as the “priceless” derivatives platform and relied on a system of economic incentives. It allows anyone to create collateral-backed synthetic assets on-chain including S&P 500, Gold, Tesla stock, etc.",https://assets.coingecko.com/coins/images/10951/small/UMA.png?1586307916,UMA,https://umaproject.org/,,https://etherscan.io/token/0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,https://www.coingecko.com/en/coins/uma,https://defillama.com/protocol/uma-protocol,,,,https://github.com/UMAprotocol,https://docs.umaproject.org/,https://twitter.com/UMAprotocol,https://discord.com/invite/jsb9XQJ,,https://medium.com/uma-project,,,
275,Uncommon Core,,"Uncommon Core is a podcast hosted by Su Zhu, the CEO and CIO of Three Arrows Capital, and Hasu, an experienced crypto researcher and writer. Together with occasional guests, they explore the transformative nature of trust-minimized currency and financial services.",,,https://uncommoncore.co/podcast/,,,,,,,,,,https://twitter.com/hasufl,,,,,,
276,Uniswap,uniswap,"Uniswap is a decentralized exchange protocol. It allows people to set up or contribute to liquidity pools consisting of various ERC-20 pairs, or to use the available liquidity to swap their tokens against another using its Automated Market Maker mechanism. The protocols native governance token is UNI, allowing holders to propose and vote on changes made to the Uniswap protocol.",https://assets.coingecko.com/coins/images/12504/small/uniswap-uni.png?1600306604,UNI,https://uniswap.org/,https://app.uniswap.org/,https://etherscan.io/token/0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,https://www.coingecko.com/en/coins/uniswap,https://defillama.com/protocol/uniswap,,https://dune.xyz/projects/uniswap,https://uniswap.org/whitepaper-v3.pdf,https://github.com/Uniswap,https://docs.uniswap.org/,https://twitter.com/Uniswap,https://discord.com/invite/FCfyBSbCU5,,,,,
277,Unit,unit-protocol,Unit protocol is a decentralized borrowing protocol that allows using a variety of tokens as collateral. $COL token. $USDP stable coin.,https://assets.coingecko.com/coins/images/11862/thumb/Unit.png?1595580755,DUCK,https://unit.xyz/,https://unit.xyz/,https://github.com/unitprotocol/core/blob/master/CONTRACTS.md,https://www.coingecko.com/en/coins/unit-protocol,https://defillama.com/protocol/unit-protocol,,https://dune.xyz/projects/unitprotocol,,https://github.com/unitprotocol,https://docs.unit.xyz/,https://twitter.com/unitprotocol,https://discord.com/invite/7ry3GH53gm,https://t.me/unit_en,https://unitprotocol.medium.com/,,,
278,Unmask crypto,,Unmask Crypto is a platform that educates you on the many benefits and risks involved in owning and trading cryptocurrency.,,,https://unmaskcrypto.com/,,,,,,,,,,https://twitter.com/unmaskcrypto,,https://t.me/unmaskcrypto,,,,
279,UrlScan,,urlscan.io - Website scanner for suspicious and malicious URLs,,,https://urlscan.io/,,,,,,,,,,https://twitter.com/urlscanio,,,,,,
280,use web 3,,A learning platform for developers to explore and learn about Web3.,,,https://www.useweb3.xyz/,,,,,,,,,,,,,,,,
281,vfat - pool tools,,"It ain't much, but it's honest work",,,https://vfat.tools/all/,,,,,,,,,,https://twitter.com/vfat0,https://discord.com/invite/vfat,,,,,
282,Vyper by example,,"An introduction to Vyper, a contract-oriented pythonic programming language that targets EVM",,,https://vyper.readthedocs.io/en/stable/vyper-by-example.html,,,,,,,,,,,,,,,,
283,Wallet connect,,"WalletConnect is an open source protocol for connecting decentralised applications to mobile wallets with QR code scanning or deep linking. People can interact securely with any Dapp from their mobile phone, making WalletConnect wallets a safer choice compared to desktop or browser extension wallets.",https://walletconnect.org/walletconnect-logo.svg,,https://walletconnect.org/,,,,,,,,https://github.com/WalletConnect,,https://twitter.com/walletconnect,https://discord.com/invite/cB54BwPGru,,,,,
284,WBTC,wrapped-bitcoin,Wrapped Bitcoin is an ERC-20 token on the Ethereum blockchain that represents Bitcoin. Each WBTC is backed 1:1 with Bitcoin.,https://assets.coingecko.com/coins/images/7598/small/wrapped_bitcoin_wbtc.png?1548822744,WBTC,https://wbtc.network/,,https://etherscan.io/token/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,https://www.coingecko.com/en/coins/wrapped-bitcoin,https://defillama.com/protocol/wbtc,,,https://wbtc.network/assets/wrapped-tokens-whitepaper.pdf,,,https://twitter.com/WrappedBTC,,,,,,
285,Yam finance,yam-2,"Yam launched on August 12th, 2020 as An Experiment in Fair Farming, Governance, and Elasticity. Yam Protocol mashes up some of the most exciting innovations in programmable money and governance. Built by a team of DeFi natives, but now controlled by the community. On December 29th, 2020 the Yam community has voted to disable the rebasing / elastic supply function of Yam and the scaling factor of Yam has been fixed at 2.50.",https://assets.coingecko.com/coins/images/12179/thumb/YAM-v2.png?1597892396,YAM,https://yam.finance/,https://yam.finance/dashboard,,https://www.coingecko.com/en/coins/yam,https://defillama.com/protocol/yam-finance,,,,https://github.com/yam-finance,,https://twitter.com/YamFinance,https://discord.com/invite/nKKhBbk,,https://yamfinance.medium.com/,,,
286,Yearn,yearn-finance,Yearn provides secure and stable yield on the Ethereum and Fantom blockchains. The protocol is governed by YFI holders.,https://assets.coingecko.com/coins/images/11849/small/yfi-192x192.png?1598325330,YFI,https://yearn.finance/,https://yearn.finance/vaults,https://etherscan.io/token/0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,https://www.coingecko.com/en/coins/yearn-finance,https://defillama.com/protocol/yearn-finance,,https://dune.xyz/projects/yearn,,https://github.com/iearn-finance,https://docs.yearn.finance/,https://twitter.com/iearnfinance,https://discord.com/invite/93PHbB4,https://t.me/yearnfinance,https://medium.com/iearn,,,
287,Zapper,,A simple dashboard for DeFi. Easily track and visualize all your DeFi assets and liabilities in one simple interface.,,,https://zapper.fi/,,,,,,,,,,https://twitter.com/zapper_fi,,,,,,
288,Zerion,,"Zerion is the ultimate DeFi investment interface, allowing you to discover every asset on the market, trade at the best rates and manage your entire DeFi portfolio from one place. Zerion tracks over 50 protocols, making it easy to find your tokens spread across multiple DeFi platforms and Ethereum addresses.",,,https://zerion.io/,,,,,,,,,,https://twitter.com/zerion_io,,,,,,
289,ZK,,"ZK is a platform that hosts podcasts and blogs that explore zk proofs and their application in blockchain tech. At ZK, you can find out about the latest zk research & zk applications, meet the experts building the decentralised web, learn about open source software development and cryptography-enabled privacy tech and explore the emerging paradigms in blockchain/crypto.",,,https://zeroknowledge.fm/,,,,,,,,https://github.com/ZeroKnowledgefm,,https://twitter.com/zeroknowledgefm,,https://t.me/joinchat/TORo7aknkYNLHmCM,,,,
290,zk money,,,,,https://zk.money/asset/ETH,,,,,,,,,https://aztec-protocol.gitbook.io/zk-money/getting-started/how-to-use-zk.money,https://twitter.com/aztecnetwork/,https://discord.com/invite/9TaSvc8f7r,,,,,
291,zksync,,,,,https://wallet.zksync.io/,,,,,,,,https://github.com/matter-labs/zksync,https://zksync.io/faq/intro.html,https://twitter.com/zksync,https://discord.com/invite/px2aR7w,https://t.me/zksync,https://blog.matter-labs.io/,,,
292,zLOT,zlot,zLOT Finance is the a staking protocol built upon Hegic,https://assets.coingecko.com/coins/images/13073/small/z-LOT-logo-transparent.png?1604900416,zLot,https://zlot.finance/,,https://etherscan.io/token/0xA8e7AD77C60eE6f30BaC54E2E7c0617Bd7B5A03E,https://www.coingecko.com/en/coins/zlot,https://defillama.com/protocol/zlot,,,,,,https://twitter.com/zLOTFinance,https://discord.com/invite/m6Q4aQr,,https://zlot.medium.com/,,,
293,gem.xyz,,"The Metaverse Shopping Cart. Discover, buy, and sell NFTs across all marketplaces.",,,https://www.gem.xyz/,,,,,,,,,,https://twitter.com/gemxyz,https://discord.gg/gemxyz,,,,,
294,Milady Maker,,"Milady Maker is a collection of 10,000 generative pfpNFT's in a neochibi aesthetic inspired by street style tribes",,,https://miladymaker.net/,https://www.pleasebepatientwith.me/,https://etherscan.io/address/0x5af0d9827e0c53e4799bb226655a1de152a425a5,,,,,https://miladymaker.net/miladyminecraft.pdf,,,https://twitter.com/MiladyMaker,https://discord.com/invite/milady,,,,eth,""
295,NFTX,nftx,"Buy, sell, and swap NFTs instantly","",NFTX,https://nftx.io/#/,,https://etherscan.io/address/0x87d73E916D7057945c9BcD8cdd94e42A6F47f776,https://www.coingecko.com/en/coins/nftx,,,,,https://github.com/NFTX-project,https://docs.nftx.io/,https://twitter.com/NFTX_,discord.gg/nftx,,,,,
296,module,,Endpoints for NFT Data,,,https://www.modulenft.xyz/,,,,,,,,,https://module.readme.io/reference/about,https://twitter.com/module,http://discord.gg/module,,,,,
297,dework,,"A web3-native Trello with token payments, credentialing, bounties and more",,,https://dework.xyz/,https://app.dework.xyz/,,,,,,,,,https://twitter.com/deworkxyz,https://twitter.com/deworkxyz,,,,,
298,StakeDAO academy,,Your end-to-end learning hub for all things Crypto and DeFi,,,https://academy.stakedao.org/,,,,,,,,,,https://twitter.com/StakeDAOHQ,https://discord.com/invite/stakedaohq,https://t.me/StakedaoHQ,https://stakedaohq.medium.com/,,,
